"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","NOR","Norway","2011","2011",563826.4,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","NOR","Norway","2012","2012",590617,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","NOR","Norway","2013","2013",604616.9,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","NOR","Norway","2014","2014",611382.8,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","NOR","Norway","2015","2015",599614.9,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","NOR","Norway","2016","2016",591868.6,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","NOR","Norway","2017","2017",624483.7,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","NOR","Norway","2018","2018",669042.5,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","NOR","Norway","2019","2019",667269,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","NOR","Norway","2020","2020",635938.4,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","POL","Poland","2010","2010",38032,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","POL","Poland","2011","2011",41122.4,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","POL","Poland","2012","2012",42651.3,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","POL","Poland","2013","2013",43289,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","POL","Poland","2014","2014",45018.8,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","POL","Poland","2015","2015",47414.6,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","POL","Poland","2016","2016",49077.8,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","POL","Poland","2017","2017",52398.8,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","POL","Poland","2018","2018",55867.5,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","POL","Poland","2019","2019",60258.4,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","POL","Poland","2020","2020",61043.3,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","PRT","Portugal","2010","2010",16987.5,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","PRT","Portugal","2011","2011",16679.6,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","PRT","Portugal","2012","2012",16005.5,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","PRT","Portugal","2013","2013",16303.7,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","PRT","Portugal","2014","2014",16638.1,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","PRT","Portugal","2015","2015",17350,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","PRT","Portugal","2016","2016",18061.2,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","PRT","Portugal","2017","2017",19023.4,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","PRT","Portugal","2018","2018",19952.1,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","PRT","Portugal","2019","2019",20799.5,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","PRT","Portugal","2020","2020",19664.7,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","SVK","Slovak Republic","2010","2010",12647.6,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","SVK","Slovak Republic","2011","2011",13208.5,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","SVK","Slovak Republic","2012","2012",13606,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","SVK","Slovak Republic","2013","2013",13752.7,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","SVK","Slovak Republic","2014","2014",14075.4,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","SVK","Slovak Republic","2015","2015",14707,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","SVK","Slovak Republic","2016","2016",14924.4,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","SVK","Slovak Republic","2017","2017",15533.2,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","SVK","Slovak Republic","2018","2018",16405.4,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","SVK","Slovak Republic","2019","2019",17216.3,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","SVK","Slovak Republic","2020","2020",16774.9,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","ESP","Spain","2010","2010",23030.9,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","ESP","Spain","2011","2011",22757.8,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","ESP","Spain","2012","2012",22044.7,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","ESP","Spain","2013","2013",21886.5,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","ESP","Spain","2014","2014",22206.1,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","ESP","Spain","2015","2015",23201.5,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","ESP","Spain","2016","2016",23961.8,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","ESP","Spain","2017","2017",24936.4,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","ESP","Spain","2018","2018",25732.9,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","ESP","Spain","2019","2019",26408.7,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","ESP","Spain","2020","2020",23698.2,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","SWE","Sweden","2010","2010",381054.8,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","SWE","Sweden","2011","2011",394520.3,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","SWE","Sweden","2012","2012",393207.3,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","SWE","Sweden","2013","2013",398179.1,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","SWE","Sweden","2014","2014",411786.8,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","SWE","Sweden","2015","2015",434777.8,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","SWE","Sweden","2016","2016",444925,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","SWE","Sweden","2017","2017",459856,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","SWE","Sweden","2018","2018",474516.6,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","SWE","Sweden","2019","2019",488872.1,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","SWE","Sweden","2020","2020",479449,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","CHE","Switzerland","2010","2010",80425.9,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","CHE","Switzerland","2011","2011",81037.4,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","CHE","Switzerland","2012","2012",81154.4,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","CHE","Switzerland","2013","2013",81669,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","CHE","Switzerland","2014","2014",82164.7,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","CHE","Switzerland","2015","2015",81586.9,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","CHE","Switzerland","2016","2016",81859.9,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","CHE","Switzerland","2017","2017",82076.1,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","CHE","Switzerland","2018","2018",84518,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","CHE","Switzerland","2019","2019",84769.4,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","CHE","Switzerland","2020","2020",81596.8,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","TUR","Turkey","2010","2010",15964.3,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","TUR","Turkey","2011","2011",18928.3,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","TUR","Turkey","2012","2012",21037.1,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","TUR","Turkey","2013","2013",23946,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","TUR","Turkey","2014","2014",26624.1,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","TUR","Turkey","2015","2015",30056.1,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","TUR","Turkey","2016","2016",33131,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","TUR","Turkey","2017","2017",39018.8,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","TUR","Turkey","2018","2018",46166.9,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","TUR","Turkey","2019","2019",52315.6,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","TUR","Turkey","2020","2020",60704.8,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","GBR","United Kingdom","2010","2010",25590.2,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","GBR","United Kingdom","2011","2011",26232.7,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","GBR","United Kingdom","2012","2012",26870.2,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","GBR","United Kingdom","2013","2013",27771.9,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","GBR","United Kingdom","2014","2014",28840.6,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","GBR","United Kingdom","2015","2015",29483,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","GBR","United Kingdom","2016","2016",30384.9,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","GBR","United Kingdom","2017","2017",31325.7,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","GBR","United Kingdom","2018","2018",32238.6,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","GBR","United Kingdom","2019","2019",33202,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","GBR","United Kingdom","2020","2020",31431.1,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","USA","United States","2010","2010",48467.5,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","USA","United States","2011","2011",49886.8,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","USA","United States","2012","2012",51610.6,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","USA","United States","2013","2013",53117.7,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","USA","United States","2014","2014",55065,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","USA","United States","2015","2015",56881.8,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","USA","United States","2016","2016",58044.8,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","USA","United States","2017","2017",60134.9,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","USA","United States","2018","2018",63093.5,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","USA","United States","2019","2019",65297.5,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","USA","United States","2020","2020",62940.9,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","BRA","Brazil","2010","2010",19938.6,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","BRA","Brazil","2011","2011",22259.9,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","BRA","Brazil","2012","2012",24278.4,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","BRA","Brazil","2013","2013",26657.5,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","BRA","Brazil","2014","2014",28648.7,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","BRA","Brazil","2015","2015",29466.8,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","BRA","Brazil","2016","2016",30558.7,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","BRA","Brazil","2017","2017",31843.9,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","BRA","Brazil","2018","2018",33593.8,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","CHL","Chile","2010","2010",6534756.7,,
"ECONPIBN","Gross domestic product (GDP)","UNPPERMT","/capita, national currency units","CHL","Chile","2011","2011",7071112,,
